Source,Target,Weight
13,35,0.04983086041825868
13,52,0.047206403146484166
13,194,0.04684332574009831
13,164,0.0428343253201483
13,130,0.04000234821389925
13,51,0.03765156676366921
13,184,0.035972541798577895
13,50,0.03398817848569746
13,63,0.03058351909451329
13,177,0.025513069703658853
13,113,0.024872161488418754
13,54,0.022922675958318872
13,41,0.022502551548520544
13,193,0.022461808509085635
13,91,0.022097035290575384
14,35,0.09035699126191377
14,59,0.07553470230830528
14,125,0.04457951562468887
14,2,0.04225299952117323
14,23,0.04057697750283473
14,48,0.03939229391920629
14,122,0.03892660621420807
14,21,0.0387148748918793
14,52,0.037528753767466894
14,126,0.0369670649109195
14,160,0.03668002073833143
14,67,0.03610275619387926
14,159,0.03285128700085316
14,140,0.026604027453331014
14,73,0.026579415965760522
14,131,0.02557983686745091
14,144,0.024473218879573655
14,164,0.022794143335152506
14,147,0.022739280171113818
14,174,0.022407396090368792
14,191,0.021662317209151905
14,104,0.020243791116255072
14,90,0.019743444427107182
14,41,0.018964027811917417
14,130,0.0189147029706076
14,135,0.017975084059469904
14,186,0.01769746848378273
14,71,0.016701953675768877
14,54,0.01631110278114689
14,12,0.015439118830247733
14,9,0.015367238539449546
14,74,0.01401547839850481
14,192,0.012745646201499095
14,27,0.01265023656561326
14,189,0.012415015071386648
14,64,0.012263391952601399
14,112,0.012237317952233706
14,127,0.01188084240798859
14,10,0.011654786656495997
14,43,0.01119486918319701
14,198,0.01070303312229115
14,105,0.010444532420227026
14,68,0.010124485053539467
14,176,0.010066341512036558
14,58,0.010007184129009694
14,134,0.009870323948789839
14,84,0.009494104898353006
15,45,0.17790853722026823
15,32,0.15076585097850237
15,106,0.11037007330631776
15,159,0.10869263682544572
15,29,0.10150831229501434
15,151,0.094194949970418
15,25,0.09124655092674727
15,17,0.08739311677045658
15,109,0.08160440266218505
15,170,0.08083706892334619
15,120,0.07616755588328639
15,13,0.07241607779821235
15,88,0.0713544282018056
15,103,0.06392817480339807
15,184,0.059108147419699275
15,189,0.05385545571950068
15,155,0.04669663905327015
15,136,0.045633204375384206
15,26,0.041852767723291384
15,135,0.04045572466424263
15,142,0.04036217474058079
15,9,0.03778736744486877
15,23,0.03679959516183928
15,90,0.036784848738788956
15,1,0.0348839518629831
15,132,0.03066593292482811
15,104,0.030034528579968023
15,122,0.029709764114784765
15,138,0.02848704149772807
15,67,0.02624175237121329
15,167,0.02620984247953151
15,192,0.02528794496204656
15,150,0.024631639605186106
15,131,0.024254617196069916
15,52,0.023953129266175655
15,130,0.023686713897810185
15,149,0.02305171749481616
15,123,0.022699932937788714
15,185,0.022301477364125355
15,43,0.02220967716391209
15,87,0.02203013942473231
15,116,0.021668582185945695
15,175,0.021405196371188873
16,158,0.13610685233609088
16,140,0.058668699264521784
16,105,0.05825230148796545
16,154,0.05633649119354833
16,152,0.039955826761127855
16,76,0.029842724681405475
16,35,0.029841678822721596
16,127,0.027721575642863372
16,171,0.024937214117242035
16,115,0.024603714964278045
16,187,0.024228604950535804
16,183,0.02330250915646137
16,118,0.022986274532585727
16,20,0.02153684990159821
16,119,0.01897875293280349
16,101,0.01713675519946889
16,156,0.015748077629052393
16,84,0.015312304991651038
16,7,0.014605776150893868
16,122,0.014462229218562883
16,120,0.013506793036272224
16,198,0.013500235451429088
16,81,0.013471950621285922
16,64,0.0134575621799351
16,79,0.01297134570247005
16,11,0.012772400775686754
16,160,0.011777892881355001
16,52,0.011388596616503044
17,25,0.7283511064437139
17,109,0.5602747064953522
17,73,0.34084851100115754
17,171,0.14631342775464362
17,123,0.10504900210205392
17,15,0.08739311677045658
17,32,0.08074639846555565
17,172,0.08069761516404972
17,131,0.06938445540559757
17,167,0.06916583307562296
17,160,0.055886235934005435
17,140,0.05428992859955073
17,8,0.053670576677156245
17,174,0.04766607196563921
17,33,0.04625403985517407
17,11,0.04540757141465279
17,138,0.04305565243565235
17,116,0.042816132460439915
17,9,0.041076291731936276
17,107,0.03873624626374372
17,114,0.03754585584501058
18,135,0.2695521742686202
18,19,0.1967290198887942
18,88,0.16286624674333594
18,89,0.10869956517583013
18,29,0.1068553062380091
18,37,0.10594442061742781
18,117,0.08119903939363682
18,106,0.07970386397816842
18,159,0.06879491933499793
18,85,0.06659461008942902
18,107,0.06652046359215391
18,56,0.06649311590729723
18,174,0.06623149781469584
18,132,0.06472266021203998
18,63,0.062180787620867206
18,60,0.061875519011843294
18,28,0.05815528407640158
18,80,0.05798897577831463
18,146,0.053550434101356514
18,24,0.05172702039531951
18,158,0.04808339774734516
18,35,0.04679127740631195
18,87,0.04144696145119209
18,20,0.041181752865629306
18,9,0.0400405433649601
18,86,0.03838233711154193
18,185,0.03540972838407341
18,67,0.03529625683996329
18,61,0.03493668645355563
18,157,0.033114558105318714
18,127,0.030937843481761096
18,23,0.030623644822276086
18,151,0.030437786181683024
18,66,0.029852660213968818
18,43,0.029796051486155495
18,97,0.02943353359968115
18,123,0.029166963868389684
18,48,0.027897607968296767
18,11,0.02738118659195532
18,129,0.02730772626003586
18,147,0.025310544325929052
18,137,0.02526063972277237
18,96,0.024156267704138257
18,52,0.024120476530141377
18,71,0.02357109993278117
18,140,0.023560121987027505
18,122,0.022039189946927995
18,126,0.021834232529578834
18,179,0.021220699113302932
18,69,0.021096865050052593
18,54,0.020459232670482774
18,168,0.019807686614840003
18,8,0.01961537447603634
18,149,0.01954201572543035
19,18,0.1967290198887942
19,187,0.17711442010469147
19,63,0.16152708341387423
19,60,0.12949492749666403
19,80,0.11833758483721213
19,61,0.1133966780648955
19,70,0.1057154262010278
19,54,0.102907668906706
19,88,0.09420620326587004
19,9,0.0887411991356657
19,68,0.08827541064971411
19,69,0.08390768128066994
19,56,0.08141920197272301
19,179,0.07590070324956855
19,11,0.07047685354388333
19,129,0.06760305353876062
19,127,0.06587994661485219
19,67,0.06563433176345268
19,153,0.05967208439895566
19,28,0.059202898247035396
19,156,0.04872362416591958
19,143,0.04834297947592503
19,74,0.04410809816615957
19,72,0.043262020237595844
19,38,0.04169413943990874
19,49,0.039872312506969876
19,142,0.03502275956402423
19,149,0.03381241421221459
19,20,0.031306219486047615
19,135,0.031206853831675985
19,147,0.02932939194811557
19,83,0.026253843163544843
19,71,0.025238274509935654
19,144,0.024360020528983006
19,35,0.023846699649219927
19,24,0.02364077089621197
19,105,0.0231862661289427
19,126,0.02253819736494833
19,158,0.022013957039942467
19,151,0.020325820093577196
19,51,0.019956732956356582
19,169,0.019063526866713865
19,150,0.01820369194897553
20,28,0.0937008785509692
20,88,0.06754915644061565
20,56,0.05477008498606095
20,60,0.050088886101960606
20,18,0.041181752865629306
20,117,0.03848868378268122
20,63,0.036823415201477805
20,71,0.03549129640820681
20,135,0.032253282081747714
20,19,0.031306219486047615
20,37,0.02308617184897943
20,127,0.022724168347949103
20,16,0.02153684990159821
20,193,0.021130285533578763
20,85,0.01930882629779329
20,75,0.019237885433653346
20,11,0.019105600633777642
20,153,0.01849028553220533
20,61,0.01818195447979909
20,144,0.017833985184148693
20,166,0.016941521607948817
20,134,0.016033750008462966
20,86,0.01581531976563111
20,68,0.013930898808585779
20,67,0.013573319290534291
20,186,0.01320452759327606
20,176,0.013123434044774007
20,70,0.012754615234550348
20,80,0.012649684418300722
20,179,0.01238093713489552
20,13,0.011706013732350806
20,83,0.010274488375394575
20,49,0.009748235904844194
20,35,0.009682814505682091
20,5,0.009429555815044233
20,156,0.008843189682944619
20,185,0.008819293758849045
20,54,0.008502534060875866
20,90,0.008312387597968374
20,177,0.008000565288702632
21,122,0.3424907859257109
21,159,0.21663130150304766
21,23,0.16988475030103523
21,181,0.08183535400181696
21,194,0.07119757215742561
21,153,0.07032774269209308
21,92,0.056782684210361145
21,131,0.042937194583196336
21,155,0.041165763461388005
21,14,0.0387148748918793
21,136,0.03663493366037618
21,9,0.031780365516530074
21,64,0.029805806699329307
21,2,0.028332039956995736
21,185,0.027909160111865172
21,198,0.02755348287043613
21,130,0.023708427796599096
21,165,0.023066855913578044
21,160,0.022937499047145482
21,116,0.022628710745409286
22,76,0.25718471090916173
22,169,0.06021887817440008
22,186,0.05943848321061751
22,193,0.04672861203064449
22,101,0.04094335809970895
22,82,0.03879633013544037
22,154,0.03712513576501453
22,2,0.034273450667992145
22,122,0.030874866489414954
22,185,0.021957952813512538
23,122,0.28238278407891726
23,159,0.2234134380763757
23,172,0.17002504656653727
23,21,0.16988475030103523
23,116,0.11830049949811838
23,26,0.11597473655812451
23,181,0.08924766090661385
23,41,0.07419949707827933
23,44,0.0724364492445776
23,74,0.05224928004499585
23,40,0.050237808132051365
23,131,0.04821017447432485
23,112,0.047705543734931855
23,130,0.042620491382671544
23,132,0.042342857226720265
23,14,0.04057697750283473
23,98,0.039195831374405854
23,31,0.038689948709267896
23,184,0.03729917712298847
23,15,0.03679959516183928
23,111,0.03657009826569724
23,155,0.03634470560672187
23,135,0.03573207127987288
23,73,0.03352861815307584
23,18,0.030623644822276086
23,185,0.030180621376216465
23,113,0.029817908694033335
23,8,0.02961417280451062
23,192,0.02913294439450842
23,91,0.028726926071785397
23,29,0.02857106103065654
23,9,0.027565651177962835
23,35,0.026744247357052275
23,54,0.026559277314036067
23,134,0.025819925039902047
23,95,0.025339253534587214
23,165,0.02468653429139056
23,151,0.024096583540123562
24,37,0.3309883748140716
24,28,0.29602343502383777
24,72,0.14978334209862543
24,142,0.1400295156202931
24,157,0.12277489385099383
24,153,0.11788762364096772
24,126,0.09690458032978166
24,18,0.05172702039531951
24,48,0.04853197542340204
24,179,0.042681952969178094
24,146,0.04141049555012466
24,56,0.032656875583026546
25,17,0.7283511064437139
25,109,0.7029274702657108
25,123,0.1413195360306866
25,171,0.1398690053992966
25,107,0.11794741537631792
25,172,0.10321033062557594
25,32,0.0975055036168524
25,15,0.09124655092674727
25,160,0.07877184151233718
25,33,0.06417224515209641
25,174,0.06195526072020052
25,140,0.056681747671153526
25,131,0.0555787033163061
25,138,0.054894426975994004
26,116,0.18479938661218376
26,70,0.17078609888498475
26,141,0.15115010242031346
26,192,0.13571816930967184
26,23,0.11597473655812451
26,167,0.08594141137794842
26,52,0.05884315995517664
26,158,0.051031445217445626
26,175,0.05091589172224387
26,31,0.04979471033116678
26,194,0.046285750225593114
26,74,0.04603728131446405
26,15,0.041852767723291384
26,32,0.03198471375936085
26,128,0.03061688645763383
26,9,0.030311337226945234
26,135,0.02871837293643864
26,125,0.02852055810719567
26,122,0.027695002823758474
26,154,0.02360107146011181
26,43,0.022169927806448775
26,51,0.021177452502970318
27,100,0.5140482222689371
27,101,0.34237597545327647
27,131,0.29876920883256664
27,136,0.25363614231170417
27,186,0.11386707012746977
27,124,0.10421605466316208
27,161,0.07756909588390637
27,180,0.0638303381421701
27,99,0.060807067504582424
27,2,0.043082472687215434
27,77,0.037575322564503466
27,38,0.036867876107781195
27,139,0.03476913991095398
28,37,0.41482180235065536
28,24,0.29602343502383777
28,126,0.15408055116402042
28,63,0.12759076018940851
28,20,0.0937008785509692
28,142,0.07663113525293797
28,153,0.07228085590226618
28,69,0.06470425395780188
28,19,0.059202898247035396
28,18,0.05815528407640158
28,67,0.05168931748754224
28,72,0.04981577912279722
28,147,0.04828064585421932
28,179,0.046839281043027925
28,61,0.045182810951231556
28,68,0.04102619403814278
28,80,0.039393548287960156
28,48,0.038043036218212256
28,88,0.03537964787975878
28,117,0.0346039681844138
28,56,0.03417159128804825
28,157,0.03288941179812088
28,127,0.03217051226848611
28,35,0.03195855589089425
28,182,0.030702961307173315
29,45,0.5069365496741025
29,170,0.5040669221656712
29,159,0.3382007836170653
29,114,0.1401325621222722
29,123,0.12050325369091452
29,168,0.11873552764039297
29,135,0.11321759795521924
29,157,0.10737047210561124
29,18,0.1068553062380091
29,184,0.10175082183947115
29,15,0.10150831229501434
29,82,0.09085064865235037
29,132,0.08708180981547775
29,66,0.08523892118366116
29,131,0.07460957776251087
29,158,0.061165293414595645
29,139,0.0575725157416056
29,70,0.055826003386187706
29,145,0.05511885226088653
29,160,0.05128556186028277
29,144,0.050772014056308046
29,88,0.05052285933963385
29,107,0.047250887868916625
29,8,0.04611049550615531
29,106,0.043616690804680225
29,95,0.040248310838964074
29,185,0.03915858547609963
29,162,0.0367955522648169
29,81,0.035406566452399924
29,130,0.034849191650389466
30,34,0.14791299580584538
30,163,0.03975926346638603
30,138,0.02955551466410178
30,78,0.02395267266505119
31,79,0.21652057269428804
31,51,0.2120371821398883
31,91,0.0896053826273776
31,143,0.06231434490282839
31,115,0.05987040648640596
31,192,0.05420317315347256
31,112,0.05398381881742742
31,116,0.05141957691409049
31,26,0.04979471033116678
31,167,0.04065664315805284
31,23,0.038689948709267896
31,1,0.034884587785325105
31,90,0.03328185037004583
31,104,0.03252221864375737
31,156,0.03205453400387215
31,151,0.031182331627431892
31,74,0.029396933993162233
31,113,0.026918688731185525
31,105,0.026563724657780563
31,171,0.025482854599377713
31,46,0.025417151592667553
31,154,0.024593684040634
31,50,0.022975503292509414
32,103,0.5017985615277014
32,15,0.15076585097850237
32,25,0.0975055036168524
32,62,0.09521258656420972
32,109,0.09245578304005186
32,6,0.08718380885038424
32,38,0.0819560826803859
32,17,0.08074639846555565
32,107,0.07520512882060137
32,175,0.0584326650383874
32,123,0.0579760306571897
32,188,0.04660039944167882
32,9,0.03814485417178781
32,35,0.0324505151301584
32,26,0.03198471375936085
33,128,0.14650252832627442
33,113,0.09756667783832529
33,103,0.09420281949869991
33,173,0.09171507319963634
33,193,0.08743711313519731
33,140,0.07676368631870656
33,155,0.06814773424194198
33,38,0.067225645980869
33,84,0.06583239983928557
33,186,0.06438830908708337
33,25,0.06417224515209641
33,169,0.06098876253705754
33,82,0.054025982191072575
33,118,0.05115877305378724
33,175,0.05112127375775721
33,81,0.049817996036349066
33,192,0.049203733351153134
33,119,0.04893461413316624
33,109,0.048272131431737364
33,17,0.04625403985517407
33,105,0.041495173680461184
33,172,0.04062654689624834
33,185,0.03851069734295509
33,5,0.03758595176951385
33,165,0.03731919930903416
33,63,0.03548002619865265
33,94,0.034350007434385765
33,49,0.033739150303227605
33,9,0.03278161880453767
33,131,0.029131493718433488
33,67,0.028492722377900126
33,141,0.02638292575563539
33,176,0.02634053127887037
33,111,0.026289991702937998
33,184,0.024370812699270772
33,104,0.02434672955103967
33,135,0.023980222908545956
33,179,0.022711562611934855
33,156,0.02235566084908036
33,126,0.02143175260752428
33,139,0.02102076794113905
33,198,0.020720065837343538
33,88,0.020225092369266395
33,116,0.02021665764688252
33,35,0.01968514955355971
33,145,0.019478559353421132
33,178,0.018913779633983663
33,122,0.018464696834808003
33,190,0.01727674371325616
33,76,0.016251644391104048
33,187,0.01612356912037416
34,138,0.2742054866308826
34,78,0.20553215916370593
34,30,0.14791299580584538
34,163,0.10996881445197981
34,58,0.048069080301684886
34,53,0.03643283252235219
34,57,0.027628424167183252
34,121,0.020299783424739704
34,98,0.01430536262644111
34,64,0.013461183165314083
34,7,0.012372658468427833
35,174,0.11992597122077198
35,126,0.11282570910668066
35,67,0.09470689499089302
35,14,0.09035699126191377
35,135,0.08130147016326494
35,182,0.06684627570552393
35,92,0.06305595817149778
35,164,0.06022962612829352
35,147,0.058649011001660645
35,47,0.057269572521123746
35,9,0.05622615122718988
35,149,0.052133140009891665
35,148,0.05178894967821579
35,71,0.050778016271527115
35,13,0.04983086041825868
35,37,0.049554747043613956
35,11,0.048865775403670986
35,18,0.04679127740631195
